"0000000076";"Italia: Toscana, de Florencia a Pisa";"Lo mejor de la Toscana en bici";"Recorrido por un clásico del centro de Italia. Bellas ciudades con el mejor arte, región vinícola, y paisajes ondulados con colinas y ríos ....
Toscana es la región perfecta para pedalear.
Ruta para iniciados en el cicloturismo.";"Toscana, es la tierra de Dante, de Petrarca y de Boccaccio, donde nace el idioma italiano. Pero la contribución más importante a la cultura europea fue entre el año 1300 y el 1500 con el humanismo y el Renacimiento, los movimientos que innovaron radicalmente la cultura y el arte, dejando una profunda huella en la civilización europea. De este período, FLORENCIA atesora las más destacadas muestras de la arquitectura civil y religiosa, esculturas y trabajos de un extraordinario valor artístico, testimonios del trabajo creativo de grandes genios: Leonardo da Vinci, Michelangelo Buonarroti, Filippo Brunelleschi. También iremos a SIENA, CHIANTI, SAN GIMIGNANO, y PISA. Cerca están LUCCA, PISTOIA, AREZZO, GROSSETO, LIVORNO, PRATO.

En todo momento, por carreteras poco transitadas y caminos de tierra contemplamos el inconfundible paisaje toscano con ondulantes colinas de pinos y cipreses.

http://www.turismo.toscana.it/";"Italia: De Florencia a Pisa en bici.
Duración: 8 días/7noches
MP 115 euros
Del ... al...
Precio por persona:

EL PRECIO INCLUYE: 
- Alojamiento en hoteles 2-3 estrellas con desayuno.
- Traslado equipaje.
- Mapas y libro de ruta.
- Tasas al turismo en Florencia.
";;"VCA";"000057";"000057";"01";"04";"AG";"000006";575,00;;;690,00;-1;1;;"0003";;"Bruto: 690 | Neto: 575 (+20%)";4;3;-1;;;690,00;;;"";;"8 días / 7 noches";"Todos los sábados, de abril a octubre.
Reservas sujetas a disponibilidad."
"0000000077";"Francia: La Provenza";"Bonita región, buena ruta";"Recorrido por esta bonita zona entre los Alpes y el mediterráneo. Paisajes ondulantes con flores y lavanda ....";"La Provenza francesa disfruta del clima mediterráneo y se encuentra bajo los Alpes franceses. Es una zona con abundante flora y vegetación, con plueblos con encanto, flores, lavanda y buena vida.

Dentro de la Provenza entre Avignon y Aix en provence, está el parque natural del Luberón, una sierra que vamos a rodear en bicicleta. Este territorio tiene magnificos recursos a descubrir: la belleza de los paisajes ondulados agradablemente por coloridos prasdos de flores, la riqueza del patrimonio cultural con pueblos medievales, puentes de piedra, iglesias románicas y museos de arte. Son pueblos con plátanos de Indias u olmos en sus plazas, donde se juega a la petanca y se hacen mercadillos. 
Debe dejarse llevar por el ambiente de los mercadillos tradicionales con productos de la tierra, el arte de vivir francés en su máxima expresión. Por ello, muchas películas se han rodado en esta zona que limita con la costa Azul.

http://www.provenceguide.com
http://www.tourisme-en-luberon.com
http://www.franceguide.com";"Francia: En bici por la Provenza.
Del ... al... 
Suplemento domingo: SI / NO. 
Transporte de equipajes SI / NO 
Alforjas 25 L: SI / NO
Duración: 7 días/6 noches.
Precio por persona.

El precio incluye:
-Transporte de equipaje. / Par de alforjas para el equipaje.
- Alojamiento 6 noches en media pensión en hoteles 2 estrellas y casas rurales.
- 5 cenas.
- Mapa y libro de ruta en francés o inglés.";;"VCA";"000240";"000240";"01";"04";"AG";"000006";560,00;;;644,00;-1;1;;"0002";;"ESTANCIA:
Neto --> 560 | Bruto: 644

ESTANCIA + TRANSPORTE:
Neto--> 560 + 150 = 710  | Bruto--> 710 + 15% = 815

ESTANCIA + ALFORJAS (sin transporte de equipaje).
Neto--> 560 + 10 = 570  | Bruto--> 570 + 15% = 655,5";2;2;-1;;;644,00;;;;;"7 días / 6 noches";""
"0000000078";"Bélgica: Brujas y la costa en familia.";"Recorridos para toda la familia";"Viaje de 6 noches para recorrer la bella región de Flandes. Recorridos seguros y bonitos para los má";"¡Haced de vuestras próximas vacaciones en familia algo sorprendente! La zona entre la costa y la imp";"Belgica: Brujas y la costa en Familia
BE40
7 días / 6 noches

EL PRECIO* INCLUYE:
*(del 20 de abril al 22 de junio y del 31 de agosto al 21 de septiembre)

- Alojamiento y desayuno en hoteles de 4*
- Detalle de bienvenida para los ""peques"" de hasta 12 años!
- Mapas, información turística y  libro de rutas (en inglés)
- Transporte de equipajes (1 maleta por persona, de hasta 20 Kg)
- Asistencia telefónica (en inglés) de lunes a domingo.
";;"VCA";"000012";"000012";"01";"04";"AG";"000006";327,25;;;385,00;-1;1;;"0010";;;3;2;-1;;;525,00;;;;;"7 días / 6 noches";
"0000000079";"Descuento grupo 7%";;;;"Descuento grupo 7%";;"SRV";"000108";"000108";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0007";;;;;0;;;-9999999999,00;;;;;;
"0000000080";"Suplemento Individual";;;;"Suplemento Individual";;"SRV";"000108";"000108";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0008";;;;;0;;;-9999999999,00;;;;;;
"0000000082";"Seguro Básico Europa 1 día";;;;"Seguro Cap Arag asistencia";;"SS";"000106";"000106";"01";"04";"AG";"000006";1,35;;;2,30;-1;;;"0006";;;;;0;;;-9999999999,00;;;;;;
"0000000083";"Seguro Básico España 1 día";;;;"Seguro Cap Arag asistencia España 1 día";;"SS";"000106";"000106";"01";"04";"AG";"000006";0,93;;;1,30;-1;;;"0006";;;;;;;;;;;;;;
"0000000084";"Seguro Básico Mundo 1 día";;;;"Seguro Cap Arag asistencia  Mundo 1 día";;"SS";"000106";"000106";"01";"04";"AG";"000006";3,11;;;4,50;-1;;;"0006";;;;;;;;;;;;;;
"0000000086";"Holanda: Norte y Sur de Holanda - Salida Especial";"Lo mejor de Holanda en bici";"El 3 de Agosto ofrecemos el viaje ¨Norte y Sur de Holanda¨ con guía español especialmente para los clientes de Bike Spain Tours!!
Desde 860 € 
";"Este recorrido es similar al ofrecido otros años con gran éxito y que recorre el sur y Norte de Holanda, viendo lo más típico de este país: canales, molinos, flores, carriles-bici, granjas, y además, disfrute también de las exposiciones especializadas sobre Rembrandt que ofrecen varios museos.

Este viaje tiene dos categorías de barco y dos circuitos:
- El recorrido ""Norte y Sur de Ámsterdam"" en barco Standard Plus, con camas literas y ducha privada, se hace similar al descrito abajo, pero en el sentido de las agujas del reloj, empezando por Uithoorn, Leiden, Haarlem, Alkmaar (2 noches), Purmerend y acabando en Ámsterdam. Todas las rutas son de 50 kilómetros aprox. y no es apto con niños.
- El recorrido ""Norte y Sur de Ámsterdam RELAX"", en barco COMFORT WENDING, tiene un kilometraje más corto y fácil. Es el descrito abajo con rutas de 30 a 40 kms. en barco con camas bajas, ducha privada, mayor amplitud y calidad. Es apto para ir con niños. El 3 de Agosto ofrecemos este viaje con guía español especialmente para los clientes de Bike Spain Tours. 

Además de servirle de alojamiento y acompañarle en sus paseos en bicicleta, el barco le llevará por pintorescos paisajes holandeses que no han cambiado desde el siglo XVII, el Siglo de Oro Holandés.
El alojamiento será en barcos-hoteles que nos van acompañando cerca de la ruta. Los guías se encargan de ayudarle en todo, los desayunos, y las cenas son abundantes y muy ricas a bordo del barco. Las comidas se entregan antes de salir del barco para comer en ruta.
Las rutas son aptas para cualquier ciclista, son recorridos fáciles que pueden ser ampliados o acortados porque hay multitud de posibilidades por donde circular fácilmente en bicicleta. 
";"Viaje a Holanda por Bike Spain Tours
Fecha: 
840 € en barco Cat. Comfort
710 € en triple por persona



Barco: Wending
Salida: 14,00
Muelle: 3";;"VCP";"000008";"000008";"02";"04";"AG";"000006";750,00;;;840,00;-1;1;;"0004";;"en 2012 salidas 4 y 11 de agosto. pagado 26 ago deposito de 7600 euros";1;2;-1;;;860,00;;;"";;"8 días y 7 noches";""
"0000000087";"Holanda: Charter barco HAT";;;;"Charter Barco Completo";;"SRV";"000002";"000002";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0004";;;;;;;;;;;;;;
"0000000088";"Holanda: Charter barco CycleTours";;;;"Charter Barco Completo";;"VCP";"000008";"000008";"02";"04";"AG";"000006";0,00;;;0,00;-1;;;"0004";;;;;;;;;;;;;;
"0000000089";"Custom tour";;;;"Custom tour";;"VCP";"000108";"000108";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0008";;;;;0;;;-9999999999,00;;;;;;
"0000000090";"Noches extra Hotel";;;;"Noches extra Hotel";;"SRV";"000244";"000244";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0008";;;;;0;;;-9999999999,00;;;;;;
"0000000091";"Otras opciones";;;;"Opcion: ";;"SRV";"000108";"000108";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0008";;;;;0;;;-9999999999,00;;;;;;
"0000000092";"Otros descuentos";;;;"Descuento: ";;"SUP";"000108";"000108";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0007";;;;;0;;;-9999999999,00;;;;;;
"0000000093";"Spain: Costa Brava por el l'Empordà";"Star routes: one hotel";"This tour explores the Girona region, an important training ground for many champions, through five complete day itineraries, based in a brand new four star cycling hotel in Torroella de Montgrí.
6 Days from 725 Euros...";"This tour explores the Girona country, an important training ground for many champions.
The 5 complete itineraries, based in our brand new ****cycling hotel in Torroella de Montgrí, offer guests exclusive scenic routes, excellent accommodation and high-quality food. Every day of this week you discover a different thematic area of this wonderful region, extremely prepared for cycling.

Cycleroute of one week with daily departures by bike from the same hotel in the Empordà plain. You visit the most interesting areas of the region: a large number of medieval villages as well as castles, monasteries and Romanesque churches. Also very interesting are the remains of the old Greek and Roman cities, the most visited archaeological site in Catalonia. You cross beautiful landscapes of the coast and the interior. Every day’s itinerary covers a different area and emphasizes a special theme.
";"PRICE:
Low season 840 € 
July-August and holy week 988 € 
Single Supplement 330 € (high season 340€)
 Bike Hire 80 €
";;"VCA";"000004";"000004";"01";"04";"AG";"000006";700,00;;;840,00;-1;2;;"0001";;;18;11;-1;;;725,00;;;"";;"7 days/ 6 nights";"DATES: Any day"
"0000000094";"Francia: TOUR DE FRANCE";"";"";"";"PRICE 2012 (EURO):
Special offer of 1487€
in hotels 3*

DAYS/NIGHTS:
8 days /7 nights

LEVEL:
Medium-advanced.

DATES:
July: 14-21

Carbon road bike: 150€";;"VCP";"000108";"000108";"01";"04";"AG";"000006";1600,00;;;1750,00;-1;1;;"0002";;;2;;-1;;;-9999999999,00;;;;;"";""
"0000000095";"Madrid: Foto Safari";;;;"Madrid Foto Safari
Referencia:
Día:
Hora:

Madrid Photo Safari
reference:
day:
time:";;;;;;;"AG";"000006";0,00;;;0,00;0;;"02";;;;;;0;;;-9999999999,00;;;;;;
"0000000096";"Madrid: City Tour Suplemento";;;;"Suplemento idioma (por guía)
Language supplement (per guide)";;;;;;;;;0,00;;;25,00;0;;"02";;;;;;0;;;-9999999999,00;;;;;;
"0000000098";"Spain: Madrid Self Guided";"Madrid’s Surroundings in a Nutshell";"Open your mind for an outstanding expedition just beyond the boundaries of Madrid’s urban sprawl. Yo";"Most visitors to Madrid spend all of their time within the limits of the Metro’s Circular Line - a s";"OPTIONS: 
2013: 810/persona.
2013: Sup Individual: 240
- Bike rental 95 €
- Road bike 140 €

";;"VCP";"000108";"000108";"01";"04";"AG";"000006";700,00;;;810,00;-1;2;;"0001";;"2013: 810/persona.
2013: Sup Individual: 240";8;12;0;;;810,00;;;"";;"7 days / 6 nights";"2013 DATES (Monday):
"
"0000000100";"Descuento Agencia";;;;"Discover France: 17%
Viajes Alsina Holanda: 12%
Condición de comisión: Pago antes de la salida de los clientes
Viajes Alsina otros destinos: 10%
Haciendo Huella: 15%
Saranjan Tours: 15%
Iberocycle Camino: 20%";;"SRV";"000108";"000108";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0007";;;;;0;;;-9999999999,00;;;;;;
"0000000101";"Viaje HAT ";;;;"KVS u otro distinto que no está en la web

Barco: 
Muelle: 
Salida: fecha, 13.30h
Referencia: P";;"VCA";"000002";"000002";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0004";;;;;;;;;;;;;;
"0000000102";"Spain: Cantabrian and Asturian Coast and Mountains";"Discover Northern Spain";"A beautiful ride along the coasts of Cantabria and Asturias in northern Spain. Lush green countryside contrasts with blue seas, unspoilt beaches, picturesque villages and flower-bedecked houses to a backdrop of steep mountains ... 
From 790 € ";"Ever wondered why this part of Spain is so much greener than the rest? Part of the explanation is given by its extraordinary and extreme landscape (and related to that - its climate): the spectacular coastline to the north and the mountains that are almost touching the sea to the south. Describing this part of Spain is almost as if it were an advertisment for Ireland or Wales with its rolling hills, craggy hills, cider-drinking and bagpipes… Cycling along the coast, you’ll be surprised by the endless variety alternating between sheer cliffs, tiny coves, small fishing villages and resort towns and sandy beaches. 
";"PRICE: 
30 june to 13 Sept 915 €
Abril-May-June-Oct 790 €

Single Suppl.: 265 €
Bike Hire 90 €";;"VCA";"000009";"000009";"01";"04";"AG";"000006";800,00;;;915,00;-1;2;;"0001";;"PRICE 2013: 
30 june to 13 Sept 915 €
Abril-May-June-Oct 790 €

Single Suppl.: 265 €
";14;11;-1;;;790,00;;;"";;"8 days / 7 nights";"DATES:
Any Saturday, from April to
October."
"0000000103";"Spain: Girona Country side luxury option";;;;"Precio 2011
Luxury hotels & elegant farmhouse

Low season 775 €

July-August 895 € 
3*** hotels

Low season 659 €

July-August 721 €
Single Supplement 450 €

Guided Supplement 250 € pp";;"VCA";"000233";"000233";"01";"04";"AG";"000006";575,00;;;775,00;-1;;;"0001";;;;;0;;;-9999999999,00;;;;;;
"0000000104";"Gastos de Cancelación";;;;"Gastos de Cancelación";;"SRV";"000108";"000108";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;;;;;;0;;;-9999999999,00;;;;;;
"0000000105";"Holanda: en familia 1 niño";;;;"Holanda en Familia Cuentos y Castillos/Lago IJssel
Hasta 12 años";;"VCA";"000002";"000002";"01";"04";"AG";"000006";356,00;;;439,00;-1;;;"0004";;;;;;;;;;;;;;
"0000000106";"Croacia: Parques Nacionales de Dalmacia";"Lo mejor de la costa en bici";"Recorrido de pura naturaleza y la más tranquila Dalmacia. Sol, mar, bahías, cientos de islas, .. ¿Cómo se habrá formado este precioso paisaje? ..No querrá irse de este paraíso.
Desde 890 €";"Le presentamos un viaje imprescindible para los amantes de la naturaleza, una ruta ideal para conocer un país nuevo mientras montamos en bicicleta, nos relajamos en los pequeños pueblos pesqueros y disfrutamos de la cocina regional.
Croacia tiene una costa preciosa con miles de islas, arrecifes y bahías. Dispone de ruinas románicas, colinas y otras bellezas naturales. Le invitamos a pasar una semana en nuestro crucero, navegar entre la costa y las islas. Con la amable tripulación y los guías vamos a disfrutar la mejor gastronomía que nos prepara el cocinero todos los días. Visitaremos dos parques nacionales y las islas de la zona central de Dalmacia, empezando en Trogir, una ciudad imprescindible con su centro protegido por UNESCO. Visitamos la preciosa península llamada Primosten, Šibenik con su famosa catedral, Zadar, la ciudad que mira enteramente al mar, las cataratas del Parque Nacional Krka y las islas de Kornati, un grupo de 147 islas y rocas famoso por sus acantilados dramáticos y su belleza salvaje.
Es fácil llegar a Trogir por el aeropuerto internacional de Split, a 6 kilómetros de distancia. Disfrutando de un romántico velero , nuestro hotel flotante, descubrimos el encanto del Adriático de una forma muy especial. Tras un buen desayuno montamos en bicicleta y al acabar la ruta, iremos al muelle para la comida en el barco. Por la noche, el barco nos esperará en el siguiente muelle para que podamos probar la cocina regional mientras disfrutamos el atardecer. Por la noche, se puede pasear por el lugar de atraque.
";"Barco:
Salida: fecha, 13:00h desde Trogir

Standard plus: 890 €
Comfort: 1020 €";;"VCA";"000227";"000227";"01";"04";"AG";"000006";712,00;;;890,00;-1;1;;"0005";;"Barco Standard Plus: Kapetan Jure
Barco Comfort: Romantica
- Alquiler de bicicleta 80 € 
- Alquiler de bici eléctrica 150 €
- Camarote cubierta 50 € pp
- Suplemento indiv: 300 € 
- Suplemento indiv en cubierta 400 €
";6;3;-1;;;890,00;;;"";;"8 días y 7 noches";"Barco Standard Plus "
"0000000120";"Spain: Andalucía Self Guided";"Around Granada";"Great tour to get a first impression of everything Andalusia has to offer, starting and ending in Granada. Moderate to challeging routes. Olive grooves, flamenco music, arab baths, pots of flowers, white towns, castles ...
From 565 €";"With a backdrop of the Sierra Nevada and Tejeda, this awe-inspiring landscape of rolling countryside and medieval villages is quintessential Andalusia. Wide open skies, curving roads past tranquil olive groves, shepherds guiding flocks and into quiet town centres where residents stroll in late afternoon sun, gathering on benches to discuss the day's events. And what better way to finish a short break than with a trip to the classic city of Granada to visit a true wonder of the world, the Alhambra Palace.. 

Our bicycling routes include smaller country roads and paths. We will stay in outstanding accommodation: four-star hotels in the bigger cities and smaller hotels with their own special charm in a few picturesque Andalusian villages. This is a perfect opportunity to experience traditional Andalusian cuisine with excellent wines.
";"565 € in hotels and country inns 3*
Single suppl.: 125 €
Suppl. High Season: 85 € 
Bike rental: 95 €";;"VCA";"000222";"000222";"01";"04";"AG";"000006";450,00;;;565,00;-1;2;;"0001";;;10;13;-1;;;565,00;;;"";;"5 days / 4 nights";"DATES:
Custom Dates if booking with a group of 4 or more."
"0000000124";"Austria: Viena - Budapest";"3 capitales en el Danubio";"Viaje para ver 3 paises y 3 grandes capitales europeas: Viena, Bratislava y Budapest. ";"El Danubio, con sus 2.888 kilómetros es en longitud el segundo río más largo en Europa. La ruta del Danubio en bicicleta, es una de las rutas más atractivas en Europa para recorrer en bicicleta, tanto por su llanura, la cual es asequible hasta para principiantes, como por su paisaje, historia y atracciones turísticas. Para su orientación, la misma está marcada con señales en color verde y con el símbolo de la bicicleta.
La ruta del Danubio es una de las rutas más conocidas en Europa. Mucha gente conoce la ruta de Passau a Viena, pero pocos saben que ahí no termine el carril bici. Desde Viena sigue y nos lleva por la capital Eslovaca a nuestro destino: Budapest, la capital Húngara. Disfrute de esta posibilidad única de conocer tres capitales Europeos en una semana. 
La ruta de 282 kilómetros nos lleva por paisajes maravillosas, el parque nacional “Stopfenreuther Au“ cerca de Hainburg, el “Donauknie“ – o la 'Suiza Hungara' y el paisaje rústico en Slovakia cerca de Esztergom/Štúrovo. Visitamos muchos sitios preciosos en este viaje que combina el ciclismo con cultura y naturaleza.


http:// www.austria.info/es
http://www.hungriaturismo.com/";"Fecha salida: 
Precio por persona en habitación doble: 695€";;"VCA";"000193";"000193";"01";"04";"AG";"000006";511,00;;;695,00;-1;1;;"0009";;"PRECIO:
695 € en habitación doble
Suplem. Indiv. 140 €
";5;2;-1;;;695,00;;;;;"8 días / 7 noches";""
"0000000125";"Spain: Girona Countryside Bike Rental";;;;"- Hybrid bike hire 80 €

- Road bike hire 130 €

- Mountain bike hire 80 €";;"BI";"000233";"000233";"01";"04";"AG";"000006";70,00;;;80,00;-1;;;"0001";;;;;0;;;-9999999999,00;;;;;;
"0000000126";"Spain: Madrid Territory of Champions";"Territory of Champions";"This is a cycling tour that allows you to experience the routes used by the four Spanish winners of the Tour de France.
7 Days from 1380 Euros... ";"This is a cycling tour which allows you to experience the routes used by the four Spanish winners of the Tour de France. Not far from Spain’s capital, north of Madrid we have spectacular roads with very little traffic, mountains – and although they are not at the height of the Pyrenees or the Alps – they provide us with various first and second category climbs in the first day.Nestled amongst them, you’ll find enchanting or medieval villages such as Pedraza, breathtaking historical sites, heritage protected cities such as Segovia and Toledo and monuments like the El Escorial’s Monastery.
Discover the territory of; Alberto Contador and his home town of Pintor, Carlos Sastre and his foundation in Avila, Pedro Delgado and his love for Segovia, Bahamontes and his treasured Toledo.
In one week you will understand why this part of Spain is the cyclists’ favourite, we’ll combine mountainous routes with more relaxed terrain, cycle along small and well paved roads, see ever-changing landscapes and stay in charming hotels. The tour finishes in Madrid with a Spanish ‘fiesta’ and flamenco and a cultural tour of the city.
You’ll have the assurance of a luxury support van, mechanical assistance and expert guides who have a great knowledge of the terrain. This is a fantastic tour to do in Spring or Autumn (in summer on request)
Specialised tours can be organised for events, incentives and professionals for training camps.


";"6 nights accommodations ..
1380 € / ss: 190 €";;"VCP";"000108";"000108";"01";"04";"AG";"000006";1200,00;;;1380,00;-1;2;;"0001";;"2013:
1380€ / ss: 190€";8;13;-1;;;1380,00;;;"";;"7 days / 6 nights";"2013 DATES (Monday):
"
"0000000127";"Spain: Camino Santiago Guided from Burgos";"A must in Spain";"Possibly Europe’s oldest tourist trail! The route features some of Spain’s most striking countryside and unforgettable architecture: an unbeatable cultural and historical trip. In the tour from Burgos you cycle the Camino supported by some van transfers...
From 1860 euros ";"Several years ago the European Union designated the Camino de Santiago a Prime Tourist Route. Truth is, the EU is about a thousand years behind the times: pilgrims have been following the Saint James Way under the Milky Way since the late 11th century; traveling to Santiago for various reasons. People still do the pilgrimage for spiritual reasons, but it’s also become one of the most popular ways of discovering the beauty of northern Spain.

Our Camino de Santiago tour from Burgos allows our group to see a more diverse sampling of Spain with the help of a minivan to focus on the most beautiful, historic, and awe-inspiring parts of the journey. We will stay in some of Spain´s Paradors. These hotels are the first word in the Spanish hospitality industry, providing the finest service in the most beautiful, historic, and culturally rich locations in the country.
";"Guided tour Burgos - Santiago
1860€ in hotels 4*-3* / 210 € single supplement
2140€ in Paradores, ss 290€";;"VCP";"000108";"000108";"01";"04";"AG";"000006";1700,00;;;1860,00;-1;2;;"0001";17/11/2010 0:00:00;"2011 ¿?
Guided tour Burgos - Santiago
1860€ in hotels 4*-3*
210€ single supplement
2140€ in Paradores, ss 260€";11;12;-1;;;1860,00;;;"";;"7 days / 6 nights";"2013 DATES (Sunday):


"
"0000000129";"Spain: La Rioja DuVine";;;;"3-5 participants: 
double room: EUR 1520
own room: EUR 1750

6 or 7 participants
double room: EUR 1520
own room: EUR 1750

8 to 16 participants
double room: EUR 1420
own room: EUR 1650

road bike supplement: EUR 70";;"VCP";"000108";"000108";"01";"04";"AG";"000006";1200,00;;;1520,00;-1;;;"0001";;;;;0;;;-9999999999,00;;;;;;
"0000000130";"Spain: Camino DuVine";;;;"3-5 participants: 
double room: EUR 1520
own room: EUR 1750

6 or 7 participants
double room: EUR 1520
own room: EUR 1750

8 to 16 participants
double room: EUR 1420
own room: EUR 1650

road bike supplement: EUR 70";;"VCP";"000108";"000108";"01";"04";"AG";"000006";1200,00;;;1520,00;-1;;;"0001";;;;;0;;;-9999999999,00;;;;;;
"0000000133";"Descuento grupo 5%";;;;"Descuento grupo 5%";;"SUP";"000108";"000108";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0007";1/2/2011 0:00:00;;;;0;;;-9999999999,00;;;;;;
"0000000134";"Francia: Provenza en barco y bici";"Sur de Francia en barco";"Recorrido la Francia más mediterránea, lugar de encuentro de numerosos artistas. Pueblos medievales,";"Un viaje inolvidable en bici y barco por el Sureste de Francia.

Visitar la Provenza es descubrir ";"La Provenza en Barco y bici.
Puerto de embarque: Villeneuve-lès-Avignon /  Aigües Mortes
Fecha:
Barco:
Refª:

El precio incluye:
- Alojamiento en camarote doble con desayuno, comidas tipo picnic y cena.
- Traslado equipaje.
- Mapas y libro de ruta.
- Café y té a bordo.
- Cata de vino en Chateauneuf-du-Pape.

Precio por persona.";;"VCA";"000226";"000226";"01";"04";"AG";"000006";760,00;;;950,00;-1;1;;"0002";;"Incluida en el precio la bici --> Bruto 890+60=950  | Neto 712 (-20%) + 48 (-20%) = 760
Tasas de embarque, incluidas.";2;1;-1;7/4/2012 0:00:00;29/9/2012 0:00:00;880,00;;;"";;"8 días / 7 noches";
"0000000135";"Francia: Provenza en barco y bici - Alquiler bicicleta";;;;"Alquiler de bicicleta";;"BI";"000226";"000226";"01";"04";"AG";"000006";48,00;;;70,00;-1;;;"0002";1/2/2011 0:00:00;"Bici normal: BRUTO: 60 / Neto: 48
Bici eléctrica: BRUTO: 145 / Neto: 116";;;0;;;-9999999999,00;;;;;;
"0000000137";"Client discount 5%";;;;"As valued clients, we would like to offer you a discount of 5 % for your 2011 tour.  This applies to all repeat travellers.  If you would like to refer a friend, or you have a new cyclist joining your group, we will offer them a 3% discount.  In addition, groups of 6 people or more will be entitled to another 3 % discount, added to your repeat traveller discount";;"SRV";"000108";"000108";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0007";1/2/2011 0:00:00;;;;;;;;;;;;;
"0000000139";"Bike Jersey";;;;"Bike Spain Tours Bike Jersey
Size: ";;"SRV";"000108";"000108";"01";"04";"AG";"000006";35,00;;;35,00;-1;;;"0008";;;;;0;;;-9999999999,00;;;;;;
"0000000140";"Spain: Madrid, Toledo and Segovia Guided";"Discover Spain in this tour";"Escape the clamor of Madrid and discover the best of its surroundings on two wheels: excellent hotels, outstanding cuisine and six hundred years of Spanish history...
From 1380 €";"Toledo! Segovia! Museums! Monasteries! The Sierra! How do you select a tour that allows you to see all the great sights of Madrid and its surrounding regions without sacrificing time in the saddle? Easy. Our Madrid, Toledo and Segovia-Tour gets you out of the city to experience the beauty of Madrid’s surroundings - the Monastery of El Paular, the Aqueduct of Segovia, the narrow and winding alleys of Toledo. We connect the most famous sites with narrow country roads, forestry paths and less-used roads, to create a tour that combines the best of both worlds within an hour’s drive of the Spanish capital.
";"Madrid Guided tour
Starting date: 
Suplemento individual: 190
Paradores: 1580 € / ss: 260 €";;"VCP";"000108";"000108";"01";"04";"AG";"000006";1200,00;;;1380,00;-1;2;;"0001";10/2/2011 0:00:00;"2013: 1380€ /persona";8;11;-1;;;1380,00;;;"";;"7 days / 6 nights";""
"0000000142";"Spain: Costa Brava bike rental";;;;"80€";;"BI";"000004";"000004";"01";"04";"AG";"000006";70,00;;;80,00;-1;;;"0001";18/2/2011 0:00:00;;;;0;;;-9999999999,00;;;;;;
"0000000144";"Charter Boat KL";;;;"Barco EOS";;"VCA";"000237";"000237";"01";"04";"AG";"000006";0,00;;;0,00;-1;;;"0005";;;;;;;;;;;;;;
"0000000147";"Madrid: Excursión / Excursion El Escorial";;;;"Excursión de un día a El Escorial
Fecha:
Recogida en el hotel ... a las 9:00 am
Incluido: ruta guiada, bici tipo touring, casco, seguro, traslados.
Almuerzo no incluido

Day Trip:
Date:
Pick up from hotel ... at 9,00
Included: touring bicycle, helmet, insurance, guided tour and transfers. Lunch not included.";;;"000108";"000108";"01";"04";"AG";"000006";0,00;;;105,00;0;;"02";;1/3/2011 0:00:00;;;;-1;;;-9999999999,00;;;;;;
"0000000150";"Conemara Autoguiado";;;;"por ver ..";;"VCA";"000239";"000239";"01";"04";"AG";"000006";450,00;;;553,00;-1;;;"0011";;;;;;;;;;;;;;
"0000000152";"Spain: From Córdoba to Granada";"Mix of Cultures";"Great tour of 6 nights. This tour takes you through some of Andalusia’s most stunning regions, following the route favored by the Arab Caliphates during the eleventh and twelfth centuries. You’ll encounter olive groves, wineries, flamenco, Arab baths, white towns decked out with heaps of geraniums, castles ...
From 1780 €";"Given its location at the western end of the Mediterranean, it’s not surprising that so many cultures – Moorish, Visigothic, Roman and Greek – have crossed paths in the southernmost part of Spain. This route follows the paths of the Caliphs – the chief civil and religious ruler of the Muslim faith, regarded as the successors of Muhammad – and of Washington Irving, most famous as the creator of “The Legend of Sleepy Hollow”, but who stayed in the Alhambra Palace while serving as the American ambassador to Spain in the 1840s. 

Our bicycling routes include an old rail track perfectly adapted for pedaling, smaller country roads and paths. We will stay in outstanding accommodation: four-star hotels in the bigger cities and smaller hotels with their own special charm in a few picturesque Andalusian villages. This is a perfect opportunity to experience traditional Andalusian cuisine with excellent wines. We will be using our minibus during half of the journey to arrive at the starting points of each one of our stages. We’ll ride the most interesting parts of our journey and for those looking forward to a bit more of a challenge, each day’s stages may be lengthened or shortened (depending on the group’s bicycling skills.) 
";"1780 € in hotels 4*-3*
Single suppl.: 230€

";;"VCP";"000108";"000108";"01";"04";"AG";"000006";1600,00;;;1780,00;-1;2;;"0001";15/4/2011 0:00:00;"2013: 1780€";10;13;-1;;;1780,00;;;"";;"7 days / 6 nights";""
