"0000000045";6;1;"Day 6: Lago de Sanabria (ZAMORA)
";"";"We need to transfer to Gudiña in the morning (260 kms). On the way, we will stop in Santiago de Compostela for a short visit. You will understand why it has been a touristic destination for more than a thousand years.
The ride of today follows the route of the race until lake of Sanabria. Again we have free access to the VIP area to see the end of stage.
You can finally rest in our hotel Don Pepe, just aside the glaciar lake. Great group dinner that night. 
http://www.panoramio.com/photo/56134523

HOTEL: www.donpepesanabria.com
";
"0000000045";7;1;"Day 7: Avila";"";"Transfer to Guijuelo( home of the best Spanish ham(http://80.32.41.59:8080/crdo/index.jsp)) to see the start of stage and learn how to cut, and enjoy the famous Spanish food. 
On the way we can make a short stop in the famous city of Salamanca. http://www.salamanca.es/
Then we cycle into the old Castilla region from Guijuelo to Avila, another world heritage site of UNESCO . The especially good conditions of the roads and the relaxing landscapes around are the landmark of this stage. http://www.turismoavila.com/
";
"0000000045";8;1;"Day 8: Madrid";"";"For this day we have prepared a bike loop around El Escorial (http://www.el-escorial.com/) area not far from the City of Madrid. You will probably get impressed about the most famous construccion in Spain, surrounded by the montains and wild country side at the northern side of Madrid. After packing back our bikes and having a rest in “La Posada” Hotel, be our guest in our city and you will have the chance to enjoy the famous night of Madrid. You can watch and carry back home the movie and pictures of the trip that we have prepared for you. After the magnificent last dinner and authentic flamenco show, the brave can carry on in the endless nigth of our alive city.
HOTEL: Posada del Peine **** (http://www.hthoteles.com/en/hotel-petit-palace-posada-del-peine-madrid/%20)";
"0000000045";9;1;"Day 9: Departure";"Friday August 31st";"Last day of the trip. You have our full support to make the end of the trip a easier moment. We will help you with everything you need and we will wait for you for the next succesful trip with us. ";
"0000000046";1;1;"Día 1. Ámsterdam-Vreeswijk";"";"Llegamos a Ámsterdam y al barco por nuestra cuenta. Es fácil desde el aeropuerto en tren, os damos detalladas instrucciones y nuestro personal en tierra le ayudará a encontrar su barco.
Vamos conociendo la tripulación del barco, el grupo y el guía. Navegamos hacía Vreeswijk donde nos dormiremos por la noche. Por la tarde montamos unos 10 kilómetros para acostumbrarnos a las bicicletas.";
"0000000046";2;1;"Día 2. Gorinchem";"";"Por la mañana el barco nos lleva a Vianen donde cogemos las bicis. Seguimos un canal de unos 20 kilómetros hasta el pueblo fortificado Gorinchem donde dormimos esa noche.
Ruta de 20 kms.";
"0000000046";3;1;"Día 3. Heusden";"";"Por la mañana visitamos el típico mercado en el centro de Gorinchem. Tomamos el ferry para ir a visitar el castillo de Loevenstein, que fué una importante prisión desde la edad media. De allí, escapó un Holandés famoso en una caja de libros. Luego montamos en bicicleta unos 20 kilómetros hacía el pueblo fortificado de Heusden donde dormimos esa noche. 
Ruta de 22 kms.";
"0000000046";4;1;"Día 4 Waspik";"";"Hoy es día de la familia! Tenemos el día libre para pasarlo en familia (o con otras del tour, si quieren!). Algunas sugerencias: visitar el parque famoso de cuentos de hadas de Efteling, relajarse en una piscina o pasar el día en la zona de dunas de Drunen (paseando y jugando en un parque infantil). Al final de la tarde nos reunimos todos en el barco en el pueblo de Waspik.
Ruta libre";
"0000000046";5;1;"Día 5 Gouda";"";"Por la mañana navegamos hacía los famosos 19 molinos de Kinderdijk, es el sitio único en el mundo con tantos molinos tradicionales juntos. Desde aquí montamos 20 kilómetros por el Krimpenerwaard, un terreno que se ganó al mar en el siglo XVII y por esto esta a dos metros debajo del nivel del mar. Por la tarde llegamos a la ciudad de los quesos Gouda.
Ruta de 20 kms.";
"0000000046";6;1;"Día 6 Alphen aan de Rijn";"";"Desde Gouda puedes montar hacía una granja de quesos y jugar al golf estilo Holandés, lo que significa que tu palo de golf es un zueco! Desde allí montamos 15 kilómetros y por la tarde vemos la ciudad de Alphen aan de Rijn y tenemos la posibilidad de visitar Avifauna, un zoo de Aves.
Ruta de 20 kms.";
"0000000046";7;1;"Día 7 Ámsterdam";"";"El barco nos deja en Kudelstaart y montamos 25 kilómetros por el río Amstel hasta el puerto de Amsterdam. Por la tarde tenemos tiempo libre de visitar la ciudad. Después de la cena el guía nos lleva a un paseíto por el centro de la ciudad y si queremos, podemos hacer un tour por los canales de Amsterdam.";
"0000000046";8;1;"Día 8 Fin del viaje";"";"Tras el desayuno, fin del viaje.";
"0000000047";0;1;"Día 1 Amsterdam";"";"Llegada por su cuenta a la ciudad y encuentro con el guía en el puerto. Embarcamos a la 13.30 en el centro de Ámsterdam y navegamos hacia Oude Wetering. Hacemos una ruta corta en bicicleta para acostumbrarnos a la bici y cenamos en nuestro 'Botel'.
Ruta: 10 km";
"0000000047";1;1;"Día 2 Gouda";"";"Hoy montamos por la tierra llana disfrutando el paisaje típico Holandés. La ruta nos lleva al pueblo de quesos 'Gouda' donde tendremos tiempo libre después de la cena.
Ruta: 35 Km";
"0000000047";2;1;"Día 3 Willemstad -Kinderdijk";"";"No se puede perder la vista a los 19 molinos juntos de Kinderdijk! Pasamos por la ciudad antigua de Dordrecht y montamos por el reservado nacional llamado Biesbosch. En Moerdijk embarcamos y navegamos a Willemstad, una ciudad amurallada muy bonita.
Ruta: aprox. 40 km";
"0000000047";3;1;"Día 4 Amberes
";"";"Hoy llegamos a Bélgica! Navegamos a la ciudad preciosa de Amberes, un paraíso para ir de compras, cenar y probar algunas de las miles de cervezas que están fabricados por los monjes en Bélgica. El guía nos lleva por un paseo conociendo esa ciudad llena de vida, y podéis disfrutar de tiempo libre.";
"0000000047";4;1;"Día 5 Dendermonde";"";"Salimos de Amberes en bicicleta, siguiendo el río de Schelde. A ver si descubrimos diferencias entre la naturaleza belga y holandesa. Pasamos la noche en el pueblo provincial de Dendermonde.
Ruta: 50 Km";
"0000000047";5;1;"Día 6 Gante";"";"Después del desayuno cogemos nuestras bicicletas y montamos en la dirección a Gante siguiendo un canal. Una vez allí, nuestro guía nos lleva a conocer esta histórica y preciosa ciudad.
Ruta: 35 Km";
"0000000047";6;1;"Día 7 Brujas";"";"Hoy vamos a Brujas en tren. El guía nos lleva por el centro de esta ciudad para que lo conozcamos bien. Tenemos tiempo libre para pasear por nuestra cuenta. El barco se queda en Brujas y regresamos por la tarde en tren.";
"0000000047";7;1;"Día 8 Fin del viaje";"";"Tras el desayuno, salimos en autobús al aeropuerto de Amsterdam.";
"0000000048";1;1;"Día 1 Hoorn
";"";"Desde el aeropuerto de Ámsterdam se llega en menos de 1 hora en tren a Hoorn, situado en la orilla del Lago IJssel. Por la noche cenáis en un restaurante en el centro de la ciudad, con vistas a los barcos tradicionales atracados en el muelle de Hoorn. ";
"0000000048";2;1;"Día 2 Hoorn - Enkhuizen-Rijs";"";"Después del desayuno montamos siguiendo la orilla de este lago artificial hasta Enkhuizen, otro pueblo de pescadores pintoresco y lleno de recuerdos del rico pasado de Holanda. Desde aquí cruzamos en ferry en 80 minutos a Stavoren en la provincia de Friesland. Desde Stavoren montamos una hora más hasta el siguiente hotel en Rijs. 
Ruta: 35 km.
";
"0000000048";3;1;"Día 3 Rijs – de Weerribben
";"";"Desde Rijs pasamos Lemmer, un pueblo famoso por los deportes acuáticos que se puede practicar por la zona. Desde aquí montamos a lo largo del Tjeukemeer (Lago Tjeuke) y pasamos por algunos pueblecitos pequeñitos como Echtenerbrug hacía Ossenzijl. Por la noche dormimos en el hotel ‘De Kluft’, localizado en el parque nacional De Weerribben.
Ruta: 45 km.
";
"0000000048";4;1;"Día 4 Ossenzijl - Zwartsluis";"";"Justo al salir de Ossenzijl, entramos en el reservado nacional De Weerribben. Pasamos por Steenwijk, y la ruta nos lleva a Giethoorn, también conocido como ‘La Venecia del Norte’. Si os apetece se puede hacer un viaje en barco en un barco tradicional o andar por este pueblo fascinante. 
El siguiente parte de la ruta de hoy nos lleva pasando unos lagos enormes y termina en Zwartsluis, un pueblo pequeño situado donde se cruzan algunas vías fluviales.
Ruta: 40 km.";
"0000000048";5;1;"Día 5 Zwartsluis - Harderwijk";"";"Por la mañana cogemos un ferry a Genemuiden y montamos a pueblo hanseatico llamada Kampen, un pueblo lleno de monumentos. Después de visitar este pueblo, seguimos hasta Elburg, un antiguo pueblo pesquero con un muelle antiguo. El itinerario os lleva por brezales (heath land) y bosques y nos lleva a Harderwijk, donde dormimos. 
Ruta: 70 km.";
"0000000048";6;1;"Día 6 Harderwijk – Eemnes
";"";"Al principio de la ruta de hoy, el camino nos lleva por una zona enorme de bosques y llanura anegadiza, lo que cruzamos hasta que lleguemos a Nijkerk. Podéis visitar la granja de quesos o la estación del motor de vapor, usado para controlar el nivel de agua en la zona. 
Ruta: 50 km.
";
"0000000048";7;1;"Día 7 Eemnes - Weesp";"";"Pasamos por Blaricum y los llanuras anegadizas de Tafelberg hasta que lleguemos en Naarden-Vesting. Este pueblo era uno de los primeros pueblos amurallados en Holanda. Montando a orillas del rio Vecht, llegamos al final del tour en Weesp. Si os apetece visitar Ámsterdam por la noche no hay problema, solo son 20 minutos en tren! 
Ruta: 30 km.";
"0000000048";8;1;"Día 8 Fin del viaje";"";"Tras el desayuno, fin del viaje.";
"0000000052";0;1;"Día 1 Amsterdam.";"";"Llegada por su cuenta a la ciudad y encuentro con el guía en el puerto. Alojamiento en el barco, y tiempo para hacer un recorrido a pie por la ciudad y para dar una vuelta en bicicleta.";
"0000000052";1;1;"Día 2 Vianen";"";"Navegación desde Amsterdam y parada en Breukelen donde se inicia la pedaleada de 35 kms. hasta Vianen, donde espera el barco. Visita al castillo de Haar.";
"0000000052";2;1;"Día 3 S' Hertogenbosch";"";"Ruta en bici de 40 kms. desde Tiel. Al llegar a Hertogenbosch. visita a la ciudad y a la catedral.";
"0000000052";3;1;"Día 5 Antwerpen";"";"Ruta de unos 45 kms. Desde Willemstad hasta Tholen, paseo en bici por esta bonita isla y embarque hacia Antwerpen en Bélgica.";
"0000000052";4;1;"Día 6 Malinas";"";"Mañana libre y visita a una conocida cervecería. Ruta de 40 kms. desde Kapelle op de Bos hasta Malinas (Mechelen). Será una maravilla llegar a esta ciudad en bici hasta el puerto donde nos espera el barco.";
"0000000052";5;1;"Día 7 Bruselas-Malinas";"";"Debido a un reciente problema en sus canales, debemos ir a Bruselas en tren. Por la mañana el guía les acompaña en tren a Bruselas. Es un corto trayecto. Día libre en esta ciudad con una visita a pie en la misma y vuelta por la tarde.";
"0000000052";6;1;"Día 8 Fin del viaje";"";"Tras el desayuno fin del viaje.";
"0000000053";0;1;"Día 1 St Dye sur Loire";"";"Llegada al hotel en St Dye sur Loire por su cuenta. Puede llegar en coche fácilmente por la autopista o en tren nocturno desde Barcelona o Madrid. Otra posibilidad es volar a Paris y venir en tren.
Recogida en estación de tren de Blois.
Posibilidad de dejar el coche en el hotel hasta el último día.
Recepción en el hotel. 
Cena en el hotel.";
"0000000053";1;1;"Día 2 St Dye sur Loire
";"";"Ruta plana por itinerarios ciclistas de unos 25 kms.
Recorremos un poco el río Loira y vamos hacia Chambord. Comida en el castillo y posibilidad de visitarlo. Merece la pena verlo y pedalear en el bosque de Chambord.

Tras la comida, breve paseo hacia el hotel. Por la tarde, tiempo para bañarse en el río o pasear. Amplio jardín en el hotel y terraza sobre el Loira.
Cena en el hotel.
";
"0000000053";2;1;"Día 3 Candé sur Loire";"";"Ruta de 35 kms por Blois
Vamos por los itinerarios especiales para ciclistas hasta Blois, donde podemos ver su castillo y el museo de la Magia. Tras el descanso partimos río abajo hacía Candé sur Loire. Parada para una comida picnic y tarde libre para ir al río o pasear por el pueblo.";
"0000000053";3;1;"Día 4 Chenonceaux";"";"Ruta de 50 km por Amboise.
Vamos hacia Amboise donde se podrá visitar el castillo y el parque de Leonardo da Vinci. Murío en Amboise y vino a Francia por invitación del rey. El parque es muy didáctico. Tiempo para comer, ver el castillo y visitar la pagoda. Después unos kilómetros más por bosques hasta Chenonceaux, el castillo de la damas que tiene mucho gusto. La granja y el huerto son también muy bonitos.";
"0000000053";4;1;"Día 5 Cheverny";"";"Ruta de 46 kms por el río Cher viendo esclusas y barquitos, posibilidad de visitar cuevas trogloditas y cuevas de champiñones en Bourre. Vemos también el castillo de Fougeres y Boissay. Tarde libre para ver el castillo de Cheverny.";
"0000000053";5;1;"Día 6 St Dye sur Loire";"";"Ruta de 33 km. Salimos de Cheverny por caminos y pequeñas carreteras atravesando granjas y bosques. Podemos visistar el castillo de Villesavin, muy recomendable, y por Chambord volvemos al Loira. Comida en el río y tiempo libre por la tarde para poder ir a Blois para poder visitar el castillo y el museo de la Magia. Cena de despedida en el hotel.";
"0000000053";6;1;"Día 7";"";"Despedida y salida tras el desayuno.
Traslado a la estación de Blois.";
"0000000054";0;1;"Día 1 La Ferté Saint Cyr";"";"Llegada al hotel por su cuenta en coche o en tren desde Beaugency. Ferté Saint Cyr esta situado en el corazón de Sologne, cerca del río Loira.";
"0000000054";1;1;"Día 2 Sologne";"";"Ruta circular de 48 km. Desde el hotel, donde podrá recoger la bicicleta. Día de excursión al rico y misterioso ""Sologne” con magníficos paisajes: hermosos bosques, estanques en cada cruce de caminos y pequeños castillos privados escondidos detrás de sus viñedos o plantaciones";
"0000000054";2;1;"Día 3 La Ferté Saint Cyr – Mont près Chambord.";"";"Ruta de 35 km o 52km. Pedaleando a orillas del río de Loira pasamos los pueblos de Saint Dyé sur Loire y Muides sur Loire hasta llegar al parque nacional de Chambord con su maravilloso castillo el más grande de la región del Loira. Para los más valientes se podrá ir hasta la ciudad de Blois.";
"0000000054";3;1;"Día 4 Mont près Chambord
Excusión Chaumont y Parque de Beaugard";"";"Ruta circular de 59 km. Se podrá visitar el castillo de Chaumont y de Beaugard. En el castillo de Beaugard no puedes perderte la galería de retratos (nada menos que de 327 personajes ilustres de la historia francesa). Y sobre el de Chaumont, solo te daremos como pista el nombre de dos mujeres: Catalina y Diana… Intrigas palaciegas, increíbles jardines. ¿Quieres más, tus piernas aguantan…? ¡¡¡Puedes seguir hasta Blois si quieres!!";
"0000000054";4;1;"Día 5 Mont près Chambord – Noyers sur Cher.";"";"Ruta de 57km. El paseo de hoy nos lleva al pueblo de Chitenay visitar la abadía de Pontlevoy. Seguimos el camino hacia la maravillosa ciudad de Noyers-sur-Cher.";
"0000000054";5;1;"Día 6 Noyers-sur-cher 
Excusión Montrichard y Chenonceau (55 km)";"";"El paseo nos permitirá ver el pueblo medieval de Montrichard con su castillo y el castillo de Chenonceaux dominando el río Cher. Un día pleno para disfrutar debiéndonos asegurar un comienzo temprano.";
"0000000054";6;1;"Día 7 Noyers sur Cher – La Ferté Saint Cyr";"";"Hoy el último día de pedaleo pero seguramente el día más interesante. Visitamos otros famosos castillos de Chéméry y de Cheverny. Antes de acabar la ruta, la oportunidad de visitar la chocolatería de Bracieux.";
"0000000054";7;1;"Día 8";"";"Tras el desayuno, fin del viaje. Puede volver en coche o en tren desde Blois.";
"0000000058";1;1;"Day 1 Abalos (RIOJA)
";"";"Pick-up at the airport of Madrid and transfer by van (4 hours), stopping over in Burgos to visit its breathtaking cathedral. Once we arrive at the hotel, we will explain the tour itinerary, give you the necessary documents and adjust the bicycles. 
Gourmet dinner with the best wine of the hotel owner.
";
"0000000058";2;1;"Day 2 Abalos (RIOJA) ";"";"After breakfast we start pedalling to the most beautiful villages and roads of Rioja. Both design and antique wine cellars, vintage and quiet roads meet us on our way to Haro. We'll have a great lunch in a lovely winery.
Optionally, after lunch, you can go to the spa Marques de Riscal in Elciego, a wonderful relaxing spot to enjoy the sensations and revitalising properties of the wine grape. The entrace fee is 35 euros. 
In the afternoon, we'll head with our van for the lovely town of La Guardia, the fortified and medieval capital of the Rioja alavesa, When approaching the town, the location on a hill matches your eye; it stands perched high, still partly surrounded by walls, towers and fortified getaways. ";
"0000000058";3;1;"Day 3 Ezcaray (RIOJA)
";"";"After breakfast we will be leaving to follow Santiago’s Way towards Nájera. We proceed to San Millán de la Cogolla to visit the famous monasteries where the first manuscripts written in Castilian appeared. After lunch we continue to Santo Domingo de la Calzada, a significant point of the Camino, and we ride along a beautiful valley of the River Oja to Ezcaray. We stay in a hotel with a Michelin star.";
"0000000058";4;1;"Day 4 Peñaranda de Duero (BURGOS)
";"";"We´ll drive south, crossing the mountains of Demanda towards Castilla. We start to ride towards Sto. Domingo de Silos to visit this unique place, famous for its monastery and precious romanesque cloister. The Monastery became famous world wide when the first cd with Gregorian chants was recorded here. After the visit we continue towards the Yecla pass, continuing on to Caleruega. After some more kilometers, we arrive at the hotel in Peñaranda where we will dine and spend the night.
Peñaranda is a small and peaceful village located on the banks of a river. We can visit the nearby village of Aranda de Duero to look at the picturesque main square and where we can savour typical “tapas” and the local wines in its many bars and cellars.";
"0000000058";5;1;"Day 5 Pedraza (Segovia)";"";"We drive for 1 hour to Sepúlveda where we go to see the canyon of Duraton and its vultures. The ride through the plain of Segovia takes us to the castle town of Pedraza.
Tonight we will enjoy one of the most charming towns in Spain. We will enjoy a tipical dinner on the main square.";
"0000000058";6;1;"Day 6 MADRID";"";"We cycle from the hotel to the city of Segovia, one of the more pintoresque cities and a city listed as UNESCO world heritage. We will ride along the city walls, the river around the city and we will pass under its roman aqueduct, one of the best preserved in the world. You will have free time to see the Cathedral and the fortress. 
After visiting we will go to Madrid by van and check in at our hotel here. In the evening we will enjoy a farewell dinner and after that a flamenco show. ";
"0000000058";7;1;"Day 7 Departure MADRID";"";"After breakfast, we say goodbye to the capital. If you choose to book extra nights in Madrid, we include a city tour by bike.";
"0000000059";0;1;"Día 1 Mantova (Mantua)";"";"Llegada al barco por su cuenta. Podrás dejar el equipaje a partir de las 4 de la tarde 16pm. El barco está atracado en Porto Catena, a muy poca distancia del centro de la ciudad a pie. Hasta las siete de la tarde tendrás tiempo para recorrer una de las ciudades más hermosas y románticas del norte de Italia. A las 19:00, reunión del grupo en el barco, para presentaros y cenar todos juntos a bordo.
Para conectar desde el aeropuerto en tren: www.trenitalia.com";
"0000000059";1;1;"Día 2 Mantova – Governolo – Zelo (50 km)";"";"El barco zarpará hacia Governolo, bastión de los piratas del río Mincio. Aquí empezaréis a pedalear hasta Ostiglia y su fascinante fortaleza medieval, pasando por Revere, la residencia de verano de la dinastía Gonzaga. Visitaréis el museo de arte folclórico Carousel, en Bergantino y podrás disfrutar de una cata de queso en una fábrica tradicional. Los últimos kilómetros a lo largo del canal Bianco te dejarán en Zelo, un pequeño y acogedor pueblo en el que pasarás la noche.";
"0000000059";2;1;"Día 3 Ferrara–Adria 
(50 km en bici-60 km en autobús)";"";"Después del desayuno, saldréis en dirección a Ferrara, un antiguo pueblo fortificado, llamado la ‘Ciudad de la bicicletas’ por el gran numero de carriles bici y su extendido uso de las bicicletas. Por la tarde irás en autobús hasta Adria, la perla de la Polesine, un antiguo puerto griego, famoso por el comercio de ámbar procedente del Báltico.";
"0000000059";3;1;"Día 4 Adria – Porto Viro – Albarella (35/55 km)";"";"De nuevo, iréis navegando hasta Porto Viro donde empeza la ruta por el laberinto del Delta, un paraíso entre los pantanos y las lagunas del río Po, pedaleando en pleno corazón de la naturaleza. Vuestro destino es Albarella, un pueblo de tradición marinera desde hace mucho tiempo. Si el nivel de las aguas es bajo, la ruta empezará en Adria.";
"0000000059";4;1;"Día 5 Albarella– Chioggia (40 km)";"";"Hoy tendrás la oportunidad de pedalear suspendido entre el mar y tierra firme, ya que lo harás por encima del delta y la desembocadura del río Adige.. Desde Cavanella d’Adige, la frontera más lejana entre las provincias de Rovigo y Venecia, iréis a lo largo del canal del Po-Brondolo que une el río y la laguna veneciana hasta la «pequeña Venecia», Chioggia. Como dormirás allí, te recomendamos que te levantes temprano a la mañana siguiente y que te pases la lonja de pescado";
"0000000059";5;1;"Día 6 Chioggia-Venecia (28 km)";"";"Hoy zarparéis rumbo al oasis de Ca’ Roman, una isleta rodeada de pinos. Pedaleando sobre la laguna, llegarás a Pellestrina y de aquí, por carril bici, hasta el embarcadero del ferry. Un corto trayecto en barco os llevará dirección norte por el Lido, a la ‘Murazzi’, con una parada en Malamocca, el puerto antiguo. La noche la pasaréis en la isla de Giudecca, no muy lejos de la plaza de San Marcos, con una vista impresionante de la laguna.";
"0000000059";6;1;"Día 7 Venecia DIA LIBRE";"";"El séptimo día, todo para ti. Día libre para conocer el magnífico centro histórico de la capital de la Republica Serenissima y sus islas o pedalear por el Canal Brenta.";
"0000000059";7;1;"Día 8 Salida";"";"Tras el desayuno, desembarcamos.";
"0000000060";1;1;"Día 1 Trogir-Split";"";"Llegada a Split por vuestra cuenta y recepción en el barco en el muelle de Trogir, a unos 5 kilómetros del aeropuerto de Split. La hora de embarque es a las 14:00. Por la tarde el barco zarpa hacia la isla de Šolta. Durante la travesía podréis disfrutar de un refrescante baño en el mar. La 1ª noche de este viaje la podéis pasar o atracados en el puerto de la isla de Brac o fondeados en la silenciosa y apacible bahía de Šolta.";
"0000000060";2;1;"Día 2 Brac";"";"¿Sabéis de dónde es el mármol que recubre las fachadas de la Casa Blanca o del Reichstag en Berlín? ¡Sí, de Brac! Y… ¿sabíais que desde la isla se puede llegar nadando hasta el famoso “Cuerno de Oro”? Os dejamos a vosotros averiguar qué es eso del “Cuerno de oro”… Travesía a bordo del barco hasta Jelsa, en la parte norte de la isla de Hvar. Allí empieza la etapa en bici para ir a Stari Grad y su casco antiguo que se ha convertido en una meca para artistas y amantes del arte. Luego podéis elegir entre ir en bici o en barco hasta Hvar, ciudad que recorreréis con vuestro guía para que no perdáis detalle sobre su excelente plaza renacentista, la catedral o los numerosos palacios del Gótico tardío. Para terminar, una excursión hasta la fortaleza española que corona la ciudad. Las vistas son increíbles… Noche en Hvar.";
"0000000060";3;1;"Día 3  isla de Bisevo  y Vis";"";"Por la mañana, travesía desde Hvar a la pequeña isla de Bisevo. Aquí se puede disfrutar de un baño en el mar cerca de la famosa Gruta Azul, que se puede explorar con un barco pequeño o nadando. En días soleados y cuando el mar está en calma, la luz del sol penetra a través de la apertura de la cueva e inunda el interior de la cueva generando un color azul sorprendente y único. Después de la comida navegaremos hacia la isla Vis donde hacemos una ruta corta de senderismo. La isla ya estaba colonizado por los griegos y es la isla dálmata habitada más alejada del continente.";
"0000000060";4;1;"Día 4 Isla Korcula";"";"El día de hoy tiene un poco de todo: natación matutina en Racišce, ruta en bici por la tarde hasta la capital de la isla y que la da nombre y al final del día, visita guiada por la ciudad para que no os perdáis lo más destacado: la catedral de San Marcos y el retablo de Tintoretto, por ejemplo. La noche la pasaréis en esta localidad marinera, alegre y bulliciosa.
Por cierto… ¡Esta isla es uno de los supuestos lugares de nacimiento de Marco Polo! 
";
"0000000060";5;1;"Día 5 islas de Hvar y Brac";"";"Después del desayuno vamos en barco a Sucuraj (en la isla Hvar) donde, para seguir con las buenas costumbres, tendréis tiempo para un chapuzón en el mar. Luego cruzamos a Povlja en la isla Brac. Una caminata a pie os lleva a Pucišca, donde visitaréis una escuela-taller en la que dan forma a impresionantes esculturas del famoso mármol blanco de la zona.

";
"0000000060";6;1;"Día 6 Cetina Canyon y Split";"";"Hoy llegaréis a Omiš, situada en la parte continental de Croacia y “residencia” de piratas durante mucho tiempo. Los castillos que se construyeron son todo lo que queda de sus “hazañas”. Quien quiera, sepa y se atreva, puede hacer rafting durante 2 horas en el río Cetina. La segunda posibilidad es dar una vuelta en bicicleta de 12 kilómetros, por el cañón de este río. El tiempo, el agua y la erosión hicieron un trabajo espléndido en los profundos acantilados. Por la tarde os proponemos un paseo por uno de los sitios favoritos de los habitantes de Split: la colina Marjan. Noche en Split.";
"0000000060";7;1;"Día 7 Isla Ciovo  - Trogir ";"";"Después de desayunar, visita guiada por el casco antiguo de Split. Lugares de interés en Split son por ejemplo, el famoso palacio del emperador romano Diocleciano, que es una parte integral de la ciudad y está declarado Patrimonio de la Humanidad. Al mediodía, nuestro barco nos lleva a la pequeña isla de Ciovo donde tendréis la última oportunidad de lanzaros al agua desde el barco… Llegada al puerto de Trogir por la tarde y paseo por la zona vieja de la ciudad. Como es la última noche, ¿qué mejor que una cena de despedida con la tripulación y los guías?";
"0000000060";8;1;"Día 8 Fin del viaje";"";"Tras el desayuno tendréis que desembarcar...";
"0000000061";1;1;"Día 1 Split";"";"Llegada a Split por su cuenta y recepción en su barco en el muelle de Trogir, a unos 6 kilómetros del aeropuerto de Split. Allí embarcamos a las 14 pm y vamos a Split, para dar un paseo en bici a la colina Marjan, el lugar favorito de los habitantes de Split. Después el guía nos acompaña para un paseo por el centro de Split, Patrimonio de la Humanidad y su Palacio Romano Diocleciano.
Distancia: 20 kms
";
"0000000061";2;1;"Día 2 Brac";"";"Tras el desayuno montamos en el valle del río Cetina encajado en impresionantes muros. En este río y su garganta podemos hacer 2 horas de rafting. Regresamos a Omiš con sus castillos de piratas mientras disfrutamos del peculiar paisaje. Por la tarde cruzamos a la isla Brac donde paramos para poder nadar. Esta isla es famosa por su mármol blanco que ha sido utilizado por la casa blanca en Washington y el Reichstag en Berlín.
Distancia: 43 kms
";
"0000000061";3;1;"Día 3 Brac";"";"Hoy empezamos en Pucišca con una subida larga y suave para cruzar la isla de Brac, pasando por higueras, kiwis, olivos y viñedos. Luego bajamos hacía la playa de Bol, en forma de aguda cuña, y disfrutamos las panorámicas espectaculares de la isla Hvar que está en frente. Antes de comer embarcamos para navegar a Korcula. 
Distancia: 22 kms
";
"0000000061";4;1;"Día 4 Korcula";"";"Hoy descubrimos la isla de Korcula en bici. La paz y la tranquilidad es lo habitual en esta isla tan bella. Empezamos montando por el carril que sigue la costa y luego debemos de subir 200 metros de desnivel para ver la vista de la bahía de Pupnat y más tarde el pueblo de Blato que, como Roma, ha sido construido en 7 colinas
Distancia: 30 km
";
"0000000061";5;1;"Día 5 Vis – Hvar";"";"Vis es la isla que se encuentra más alejado de tierra firme. Hace 2.300 años había una colonia griega llamada Issa en la isla. Debido a su ubicación estratégica era una zona militar hasta 1995 y prohibida para los turistas extranjeros. Hoy tenemos la oportunidad de explorar la preciosa isla en bicicleta.
Hoy comemos en un viñedo local. Después de la comida (en un viñedo local de Vis) vamos  en barco a Hvar donde visitaremos la magnífica plaza renacentista y disfrutar de la vista desde la Fortaleza de españoles que se sitúa muy por encima de la ciudad.  
Distancia: 32 kms
";
"0000000061";6;1;"Día 6 Hvar";"";"Empezamos el día  con un  tour en bicicleta que nos lleva por pequeños pueblecitos típicos. Después de la comida en Stari Grad damos otro paseo hasta los muelles de Jelsa y Vrboska, donde paramos. Dormimos en Stari Grad, que en los últimos años se ha convertido en la Meca de artistas y amantes del arte.
Distancia: 20 + 25 kms
";
"0000000061";7;1;"Día 7 Trogir";"";"Después de cruzar hacía Stomorska en la isla de Solta, empezamos nuestro último tour. Fincas con vallas de piedra, algarrobos, olivos, higueras, y el olor de lavanda y romero nos acompaña por el tour de la isla. En Maslinica cargamos las bicis al barco y cruzamos a Trogir donde, si sobra tiempo, podemos visitar el casco viejo de la ciudad.
Distancia: 19 kms
";
"0000000061";8;1;"Día 8 Salida";"";"Tras el desayuno, fin del viaje.";
"0000000062";0;1;"Día 1 Bruselas.";"Llegada a Bruselas por tu cuenta.";"No es Roma, ni París, ni Londres, pero tampoco le hace falta. Bruselas seduce por su carácter metropolitano y su ambiente multicultural. Su casco histórico, siempre animado, esconde lugares y calles que sorprenden y, por supuesto, sus iconos: la Plaza Mayor, el Atomium, el Manneken Pis, visitas obligadas para cualquier visitante. Pero hay mucho más… Descúbrelo.";
"0000000062";1;1;"Día 2 Bruselas (Brussels) - Malinas (Mechelen)";"65 km";"El primer día que pedaleamos lo vamos a hacer hasta Malinas (Mechelen), siguiendo el curso del Leuven. En Lovaina —«ciudad de estudiantes y monjas»— encontrarás la universidad más grande y antigua de los Países Bajos y, además, la sede mundial de una de las mayores compañías cerveceras del planeta. En Malinas, la ciudad del río Dijle, podrás contemplar los edificios levantados durante el periodo «borgoñón». No dejes de visitar la catedral de su patrón —San Rumoldo—, con su imponente torre de 97,28 m, o los palacios de Margarita de York o Margarita de Austria o, por qué no, el Museo del Juguete.";
